id,vin,manufacturer,model,year,price,odometer,fuel,transmission,dealer,city,state,listing_type,image
ce5e8983-edcf-4e05-852d-975cd408c60f,LW0ALIODHY72UX6GN,Honda,CR-V,2017,21516,84807,electric,manual,CarMax,Chicago,IL,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
9ed6b898-a2b3-4c18-b361-f36a6457f91f,PHY6DPO0C8S3GC6UL,BMW,3 Series,2021,52112,18924,gas,automatic,CarMax,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
e846ec2c-3028-4559-887b-22eba087c1ed,XVQ20HIW0C2Z98WVE,Ford,Explorer,2023,36727,58030,electric,manual,DriveTime,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
0149d4b1-a818-41bc-851f-39e088817f3b,BVPNZVZ6A97NH5FKS,Toyota,RAV4,2021,15028,60676,electric,manual,DriveTime,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
eb9f7049-d0c3-4e96-917b-256aed2afe51,6JZD8OFJ8IC7B1TFG,BMW,X5,2011,22080,56344,gas,manual,AutoNation,Houston,TX,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
008a8528-c258-49bf-93d0-17d3e95cf09c,MPC97X2BQQIUCULB0,Mercedes-Benz,GLE,2017,41990,13135,electric,manual,DriveTime,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
0492cc33-cb6a-4c3d-b6aa-8b8af9fa72fb,C46TS1NV46GG4B0OP,BMW,5 Series,2013,20494,41791,hybrid,automatic,CarMax,Los Angeles,CA,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
5a4a04b4-0c4a-481f-bdda-10b561a71139,20KSH6HLJV43CN4R8,Toyota,Camry,2023,18577,68921,gas,manual,AutoNation,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
3a718697-597c-4447-8f2e-d802ae63f066,6GU05LZ9X9DQ2R5GF,Ford,Explorer,2020,40351,66006,hybrid,automatic,DriveTime,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
1469e3af-8baa-450a-86a6-02c661272bc9,KIGFYYJ3WJT18CC8N,Toyota,RAV4,2014,47798,10406,gas,automatic,CarMax,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
87168714-601d-4a64-aeeb-4e36cd876b2c,U4H0ENY4T2C63Y2TO,BMW,X5,2014,42221,102965,electric,automatic,AutoNation,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
b63813fd-af3b-4cb2-8a34-d1dd068b3786,BU7255SISH1PBQJJ2,Honda,Civic,2014,19548,118661,gas,manual,AutoNation,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
5c057727-f37b-471f-8d58-7636f8bf447d,QEN53T2JOXXYPZRNV,BMW,5 Series,2018,41179,16884,electric,automatic,CarMax,Houston,TX,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
14b3732f-531c-4851-bd7a-4bf96a21afd0,ZM6L273M5N9EFCWIG,Toyota,RAV4,2018,54543,94981,gas,manual,DriveTime,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
14fa3714-dd37-4a43-aae1-fe2e30493918,34SQB9DKADUV84ZW3,Ford,Explorer,2020,13812,110343,electric,automatic,CarMax,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
f9fc52d4-55a4-41c8-a852-2833a6b77f84,NZRW7ARBMR8ROT7GN,Honda,Accord,2017,46313,11827,electric,manual,CarMax,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
b3a43689-a4d1-44ba-a505-6a32cc78791e,Y20WMGPBNAHS4E9DW,Toyota,RAV4,2015,41207,91273,gas,manual,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
0925ddca-2222-42d9-ae52-7bda804c8758,CICQPJRUMTS3946QY,Toyota,Corolla,2014,64383,67166,electric,manual,Elite Motors,Los Angeles,CA,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
9abe9ab7-c1c3-418c-938b-698195a0895d,M3OIF4Z33XIC4XA79,Toyota,RAV4,2011,13030,22962,gas,manual,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
28a2a9a0-bd4b-4e23-add2-34d3c1c53d78,KD186Z1QNGSXPUCMC,Ford,Explorer,2015,65213,116278,gas,automatic,DriveTime,Chicago,IL,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
075a94ab-9bfc-4ea8-ad49-3873460c0ec7,ATP4UNRXYNNWXFBOC,Honda,Accord,2015,24770,26237,electric,manual,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
179a0ac8-b3d8-4fb3-8cde-8482938e9a3e,J606LR66XD6EMEE9Q,Honda,Accord,2012,38871,74533,hybrid,manual,CarMax,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
62683760-58a7-488d-acf9-b1bf10031ae9,2U9DTF9CBU756SI1G,Mercedes-Benz,E-Class,2020,57039,63618,electric,automatic,Elite Motors,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
e087f7d5-abb2-4510-bd6b-9bacf12ef29f,R1NY0DNJ92CI9OYKT,Toyota,RAV4,2021,28453,39111,electric,automatic,DriveTime,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
7db6410e-20cf-4de8-b23a-e19f75e90c42,S4T4PXKW6TO8KNXS0,Toyota,Camry,2013,30837,50417,electric,automatic,DriveTime,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
c6c9410b-893c-4bb5-9b0e-03fe11756f23,I7LVKDCGW4DEBXC6T,Ford,F-150,2011,51457,31363,electric,automatic,DriveTime,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
867ced2d-f05d-458d-a66e-66e3a2aee0f5,VMQHZ7JPGV3V61UWH,BMW,X5,2012,15403,101051,electric,manual,CarMax,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
8b736671-bc61-43e9-9958-7594845a3366,O8YPV6A0ETZ176FN3,Ford,Explorer,2021,16531,73951,gas,automatic,CarMax,Houston,TX,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
7c5015a4-5f1f-407c-9f9c-1531d486235e,REE8VYIM37IZPJP63,BMW,5 Series,2011,19917,104344,electric,manual,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
197a823a-c01b-46c2-ae67-4fc4b777c987,H7BUBI5OZTC52TQDO,Toyota,RAV4,2016,18766,17175,electric,automatic,DriveTime,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
d02f4288-4de1-4d80-a5cc-68de0bf3862b,L3GXG10XJOGZ9ERU3,BMW,3 Series,2020,19239,99472,electric,automatic,AutoNation,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
bbc74929-3da7-430d-b96e-e57a39bffe15,W3XHL7398VEEFKW02,Honda,CR-V,2015,18346,22720,electric,automatic,Elite Motors,Chicago,IL,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
83112961-ca5d-48bc-80f8-08aef79fd9bc,0JXWIXT8EAR0NSVJU,Mercedes-Benz,E-Class,2012,32326,16623,electric,manual,AutoNation,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
427bb19c-a15c-4797-b67b-c4c9ba368fa7,STVRGB4M7YSU5UAAJ,Ford,Escape,2018,12754,49288,hybrid,automatic,AutoNation,Los Angeles,CA,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
088e9690-d2ae-4f30-91c1-fc6b3d71a64c,Z9J4IB0NGOD4UNOUB,BMW,3 Series,2013,77033,46796,hybrid,automatic,DriveTime,Los Angeles,CA,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
79d3f80d-49c6-4bf8-8aab-d5e92f6f7fbb,K0RGR9PD9VY11JMYT,Honda,CR-V,2019,39970,95542,electric,manual,AutoNation,New York,NY,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
10918e44-ec9e-4847-880d-190177c41c0b,VOR0NG4JCQT1KIF4H,Toyota,RAV4,2023,20302,49952,gas,automatic,Elite Motors,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
ee9c9cd5-b714-48aa-b342-f968a59702d5,RSAPYIINAIUU85KBC,Toyota,Camry,2023,13475,96185,electric,automatic,Elite Motors,New York,NY,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
43ec9d25-fc9e-4a9e-a03a-171ad8d5d63c,312YXE0ISAQYZEIAT,Ford,Escape,2012,31900,95525,gas,manual,Elite Motors,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
2c2ec183-406a-494a-9db6-1291f6dbb10d,3OPFBAZSA71PYXAQA,Mercedes-Benz,E-Class,2022,23818,88699,hybrid,manual,Elite Motors,New York,NY,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
f58ba673-a51e-40b5-9203-0480bd307b64,2G96UQMZM03VT4MWA,BMW,X5,2010,54060,28400,gas,manual,AutoNation,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
533acf2c-4a3c-4946-a0f8-ea966224bc6a,CVXT1RC1232A5TVC8,BMW,X5,2023,50522,53578,electric,automatic,AutoNation,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
c6fef98a-9e7d-4820-98a3-a227fd850805,YRLKZ12LE5X9AK3D4,Mercedes-Benz,C-Class,2023,36953,88296,hybrid,manual,AutoNation,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
4680fcec-d9fd-4042-bdc5-091cf9c7abd1,KSS5JFUQC5QKZBBIR,Toyota,RAV4,2015,24128,20364,gas,automatic,CarMax,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
efae9152-ee48-42bc-9c24-4501aff874f0,LXGHV0L4722BL12VQ,Toyota,Camry,2011,29214,10573,electric,manual,DriveTime,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
f322c11d-aeb6-4608-a7d8-dccf1761d46e,5NB9Q6Z438G3XDNP8,Honda,CR-V,2021,52244,115477,gas,automatic,CarMax,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
7cb9fe6b-7e80-4625-8d75-79bc14427e65,0KQPKV3ZDXCAZM65S,Honda,CR-V,2013,59623,64197,electric,manual,AutoNation,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
36570572-83c5-4e81-b7ea-89c568692399,9S49C7EIQ5MRK8HTX,BMW,5 Series,2022,24955,49865,electric,automatic,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
6fdf8625-7228-4398-adb4-6f27e1fa4d56,NX2IZJE23L8LTQ1AM,BMW,5 Series,2015,17769,97557,hybrid,automatic,Elite Motors,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
4c4ae944-8abe-4e14-84e4-6800c6a7c030,205NHASFFTLX7VMDD,Mercedes-Benz,C-Class,2021,12956,78107,electric,automatic,AutoNation,Los Angeles,CA,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
90843a0a-abba-4245-a8c4-2376e08e1ed7,LRTINFX8SGXONX0Z8,Toyota,Camry,2017,38513,98201,hybrid,manual,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
5d34f281-4df8-4b44-b0aa-6fa88604b0dd,G14QXVW4WYXOS3EBN,Honda,Civic,2014,69731,72033,electric,automatic,Elite Motors,Houston,TX,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
f96a08b1-1a13-4e2c-abac-a43ea8b9ced8,I0AEPHTSYGQKBHBV4,BMW,5 Series,2023,48689,74149,hybrid,automatic,DriveTime,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
66c157bf-f9f8-41fd-b1df-75a225b8f49d,EDD8VG0COWVPFOMND,Honda,CR-V,2013,23867,95168,electric,automatic,AutoNation,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
1d7bdb00-1afa-46f9-80ea-c7bf308d1e77,BSD5BIRGEQD908LSK,Honda,Civic,2018,42451,110604,gas,manual,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
f4418380-3725-44ff-9d47-de5ec7e4e93e,NJFUVYAR48ENQT0EK,Ford,Escape,2016,36469,23004,hybrid,automatic,DriveTime,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
0b0ed51d-4b87-46be-9a99-cf1d3c05e5fe,MOM1KC6RKV11S42L0,Toyota,Camry,2020,44620,54536,hybrid,manual,DriveTime,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
129d6dc4-d172-43b2-bc5f-abbcfbaeb72e,9GL3ZAPW76PGT6CQJ,BMW,5 Series,2017,55683,47999,gas,manual,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
b2665d85-1639-4b4e-bba0-c3ec5e3c4084,JP85RCVPAW8600LQ8,Ford,Explorer,2020,56260,102467,gas,manual,AutoNation,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
4f513471-d66a-450e-ad24-708c05b99fdf,HNEF0XX0MPNN22004,Ford,Escape,2021,15614,48709,electric,automatic,DriveTime,Chicago,IL,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
33c9289c-9c2c-42c3-941f-fb39e5a8ac68,5NX8RYDCIYBG5P03B,Honda,CR-V,2014,53290,29002,electric,automatic,DriveTime,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
5ad519dc-7b80-498c-8e14-d96dec92048a,QNWK95PAXW5ICZFAU,BMW,3 Series,2011,21409,22555,hybrid,automatic,CarMax,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
18703836-fb1a-46a9-9f9a-965eaa50ba24,L49WY7GIF8QFTSSMP,Mercedes-Benz,E-Class,2019,54450,78764,gas,automatic,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
09e42750-ebc6-4f44-8000-b74d4090b78b,LINS3G5PTGYZ7PBV6,Mercedes-Benz,GLE,2014,12454,67063,electric,automatic,CarMax,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
bd4d359c-dd7f-4c36-9031-87474f9fb9c2,0TO89IF5L3IEZQVXR,Ford,Explorer,2023,17666,48688,hybrid,automatic,DriveTime,New York,NY,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
e6f39514-7827-490a-88e5-98e419d93aa7,2CEZDDMJEWJT17DHR,Toyota,RAV4,2020,33122,59934,gas,automatic,DriveTime,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
4ce82282-017d-4458-ad73-7086f70e95b5,H34XFTA5EJ2JHUBK6,BMW,X5,2021,51397,98433,hybrid,manual,AutoNation,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
aa119f48-ed08-4d7e-a5de-595d0eb97007,N5NZ77AY34EVD9990,Toyota,Camry,2018,40782,79282,electric,automatic,Elite Motors,Los Angeles,CA,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
22db3d1e-3b20-4559-9acb-1bb6671182b5,QP6WLTRPT9O4ECBEI,Honda,CR-V,2017,47017,23607,electric,automatic,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
1b2b1e74-34bb-41bf-ac76-17edd6165f8c,BCR95LA3UFO25B7U4,Ford,F-150,2013,37954,62584,hybrid,automatic,DriveTime,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
dd2f01a9-ffd2-417b-a813-f16a153285a4,26B9G3O0BOOZSSGNV,BMW,X5,2016,50447,67830,gas,automatic,DriveTime,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
f6e311c9-59cc-4922-87cb-9efba749eabc,KHIDQCBNU3WA22D33,Mercedes-Benz,C-Class,2022,28609,34757,electric,manual,AutoNation,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
593d484f-ec4f-4696-b01e-d3d7a324a72b,GG4C4J5RSEHYNPF7K,Mercedes-Benz,C-Class,2021,51269,45631,hybrid,manual,AutoNation,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
d5299747-313b-4917-ae5d-14cd41887245,9MA113S7HYQRIOM29,Mercedes-Benz,C-Class,2013,32244,42748,hybrid,manual,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
b9acbe1b-6050-4913-8a99-1e77c6621ae3,9HSHN9C028AZD6QTQ,Honda,Civic,2018,18051,108943,electric,automatic,AutoNation,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
927d8d50-4b34-4da5-a548-9c464f1f90e4,ENUBRXT3VWM2X9ZM4,BMW,3 Series,2018,46054,73964,gas,manual,AutoNation,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
4dae594f-b43b-440a-bfaa-50690ec5a18b,DAKXC9PFMX0IW9R53,Honda,Accord,2011,14564,62419,electric,manual,Elite Motors,Chicago,IL,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
daf2b974-1a0d-4433-b144-7d275e00731b,BPGWH1DZTLVEETY5Q,Mercedes-Benz,E-Class,2021,40044,21254,gas,manual,AutoNation,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
e1ededf6-3e55-4838-8ea8-3921fb51e1f2,ZX7YS35OQX19Z0S9S,BMW,5 Series,2012,56924,77238,hybrid,automatic,DriveTime,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
fd7178cf-35c7-4457-86c1-2adf84913442,8GAA77SXYNOJTZV2S,Toyota,Camry,2018,36707,91820,gas,manual,Elite Motors,Los Angeles,CA,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
e6b33abb-c341-4681-80ec-54ef801d642b,YBVNZIMU6X76B4DSL,BMW,X5,2020,43569,15528,gas,manual,Elite Motors,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
96cd5464-ca2d-4804-9130-89a5d893dd97,LVCISEP87Z6DYYJ1K,Toyota,Camry,2018,17088,37921,gas,manual,CarMax,Los Angeles,CA,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
8928871a-8034-4ba4-80a5-a213ea3105cf,MXIO40AWCRHZZ7TO6,Honda,Accord,2019,28709,54172,gas,automatic,DriveTime,Houston,TX,great_deal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
563efe3e-61ca-4a5a-8820-2ddfcc39ff01,QUAFOLNGM9089BJQJ,Honda,CR-V,2022,38281,88451,hybrid,automatic,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
81172675-874d-414d-85df-63242987c66e,R3JTKTKBITQPSEGH2,Honda,Civic,2012,49196,38484,hybrid,automatic,CarMax,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
6f9189d9-08a2-4192-8a72-bdbfecc0b885,016SZIVJDH63VD1U6,Mercedes-Benz,E-Class,2010,14856,57887,electric,manual,Elite Motors,Los Angeles,CA,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
ac94c530-f341-4ee6-aed0-cce55cd3a472,V6M8RE9MT2BUSSEHV,Ford,Escape,2021,35638,10396,gas,manual,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
63ea93f5-ea48-4d48-a8e3-dd6c05f16625,RH6LE2TGIIJDUVPVA,Toyota,RAV4,2020,19507,63537,gas,manual,Elite Motors,New York,NY,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
94f4d779-8076-47da-bd2d-52050c4afd1b,VBICZOBSMZQDI6SSU,Ford,Escape,2022,58695,108648,electric,automatic,AutoNation,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
d16c1569-1e55-436d-be12-0e37bb07ae88,EYB0JFVSBZ2OE9NMK,Honda,CR-V,2018,38391,68961,electric,manual,Elite Motors,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
6eacfb97-365f-4655-9212-afffc964366a,M0LY49IRFR2YLFIUV,BMW,5 Series,2011,15475,28313,electric,manual,CarMax,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
55ab1101-5025-46d7-8549-b2c15d811725,2Y0M0K5KPYR23OP07,BMW,3 Series,2022,13149,34436,electric,manual,DriveTime,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
67e2a94e-ab84-4dd5-95b7-f0c838f623a6,D2FZ3YINFH8BKRG70,BMW,3 Series,2021,22008,15554,gas,manual,AutoNation,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
cf61bddd-f9d6-4170-be0b-68155d0e0e23,MS8GYA408XRWFJAY5,Honda,Civic,2015,55553,25104,electric,manual,CarMax,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
1bd1f743-e341-4185-8a6d-75b4e99b2d4c,KCU2ES84CELIUCGJW,Ford,Escape,2013,19859,80694,hybrid,automatic,AutoNation,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
e686d02e-b6ad-41c4-9a66-a017a67b9665,YSHXW0HVZQ7SRNMFC,Toyota,RAV4,2012,32691,17243,electric,automatic,CarMax,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
2723852f-67d8-46fb-bb62-5bd039882fd9,M07G9DKREMK5OBANO,Ford,Explorer,2014,53605,5340,gas,automatic,DriveTime,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
f5afea76-3970-4424-a429-39bf7a9a8b55,IJKP0M8NU09RVU6RI,Honda,Civic,2019,55594,86595,gas,manual,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
b16658fe-ed2a-4958-a8e1-96c3b6303e1a,PC3LHVVTOSLA5CRON,Mercedes-Benz,E-Class,2013,29772,6954,hybrid,manual,AutoNation,New York,NY,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
edc5c121-6c7a-45fc-b29c-6532cc04ecde,PIMXXYV49WI97ENR6,BMW,5 Series,2015,27438,62874,hybrid,automatic,DriveTime,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
3790d2d5-1734-484c-8d52-43fe6a684813,ICUW0WHMR3DL32WV0,Toyota,Corolla,2020,28770,24977,gas,automatic,AutoNation,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
facbb341-5ea6-4835-900f-7164a1152f88,9HDB36T8495QB3ZGV,Mercedes-Benz,C-Class,2012,49230,83006,gas,manual,AutoNation,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
a678ae69-808b-45ed-9e41-6de21111bc89,GWCK3AF9WP6QJ8M9F,BMW,3 Series,2011,83846,98643,gas,manual,AutoNation,New York,NY,overpriced,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
818c8f14-f853-4af9-8992-8b4e1d080d26,JBL7THZVIGN8AOUOB,Honda,CR-V,2018,13353,62929,hybrid,manual,CarMax,New York,NY,fraud,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
6552cd3c-d068-4ea8-a01f-ac7aacec60c9,BJZBVSM7LUNVMB1N4,Toyota,RAV4,2015,19877,91090,hybrid,manual,Elite Motors,Houston,TX,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
62690891-bfb8-46f0-bb71-4312cfd88efc,3AHG2CJ9G6MPH7R3K,Ford,Escape,2021,34325,114555,electric,automatic,DriveTime,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
b0090042-c62c-4fff-9734-29300be18ba2,867241MI6H29FYIK9,Mercedes-Benz,C-Class,2022,44504,17859,hybrid,manual,DriveTime,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
a717e45d-c150-4a5b-b82f-57d08aecb5a6,U1465LKSHO7KFU74W,Honda,Accord,2016,41597,47530,gas,automatic,Elite Motors,New York,NY,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
85d246e0-12d8-4e16-a147-8d75e2b749a3,3LJZKA7UFSOXZMY4E,Honda,Civic,2020,35360,72689,gas,manual,Elite Motors,Los Angeles,CA,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
b411afe9-7a5b-44ac-9cba-c3a85bb152e2,SO2BA439QTKP53V1O,Toyota,Corolla,2021,13184,24327,electric,manual,Elite Motors,Chicago,IL,normal,https://cdn.pixabay.com/photo/2012/05/29/00/43/car-49278_1280.jpg
